_key,code_a,desc_a,code_b,desc_b,n_both,lift,odds_ratio,or_adjusted,confounding_ratio,chapter_a,chapter_b,ccsr_desc_a,ccsr_desc_b,code_pairs_in_group,max_lift_in_group
"Other nervous system disorders (neither hereditary nor degenerative) | Traumatic brain injury (TBI); concussion, initial encounter",G935,Compression of brain,S065X9A,"Traum subdr hem w LOC of unsp duration, init",1037,24.27280685380602,27.41304588995164,23.683939342517867,1.1574529681698351,Nervous,Injury,Other nervous system disorders (neither hereditary nor degenerative),"Traumatic brain injury (TBI); concussion, initial encounter",5,24.27280685380602
Acute myocardial infarction | Cardiac arrest and ventricular fibrillation,I2119,STEMI involving oth coronary artery of inferior wall,I4901,Ventricular fibrillation,1099,33.24065976241492,38.44959658948607,23.5593283259562,1.6320328006603102,Circulatory,Circulatory,Acute myocardial infarction,Cardiac arrest and ventricular fibrillation,3,43.22702311387591
Other nervous system disorders (neither hereditary nor degenerative) | Sequela of cerebral infarction and other cerebrovascular disease,G9389,Other specified disorders of brain,I69398,Other sequelae of cerebral infarction,1442,24.27267740676473,27.952990548895983,23.51159202062412,1.1889025007058611,Nervous,Circulatory,Other nervous system disorders (neither hereditary nor degenerative),Sequela of cerebral infarction and other cerebrovascular disease,2,24.27267740676473
Conditions due to neoplasm or the treatment of neoplasm | Multiple myeloma,C9000,Multiple myeloma not having achieved remission,D61810,Antineoplastic chemotherapy induced pancytopenia,2267,25.10411017673511,30.21464337110199,23.46321056834815,1.2877454806573452,Neoplasm,Blood/immune,Multiple myeloma,Conditions due to neoplasm or the treatment of neoplasm,3,25.10411017673511
Conditions due to neoplasm or the treatment of neoplasm | Female reproductive system cancers - cervix,C539,"Malignant neoplasm of cervix uteri, unspecified",G893,Neoplasm related pain (acute) (chronic),692,26.790609426672383,32.095015246833945,23.43218054621609,1.3696981885032784,Neoplasm,Nervous,Female reproductive system cancers - cervix,Conditions due to neoplasm or the treatment of neoplasm,1,26.790609426672383
Acute posthemorrhagic anemia | Postprocedural or postoperative digestive system complication,D62,Acute posthemorrhagic anemia,K91840,Postproc hemor of a dgstv sys org fol a dgstv sys procedure,2650,10.849113555816766,28.01072597716471,23.34256452496854,1.199984943693862,Blood/immune,Digestive,Acute posthemorrhagic anemia,Postprocedural or postoperative digestive system complication,1,10.849113555816766
Other specified and unspecified liver disease | Unacceptable PDX,K766,Portal hypertension,Z7682,Awaiting organ transplant status,1657,28.587190986333983,37.69369967119346,23.113465011229795,1.6308112891286437,Digestive,Factors/status,Other specified and unspecified liver disease,Unacceptable PDX,8,43.49688166040822
Chromosomal abnormalities | Neurodevelopmental disorders,F79,Unspecified intellectual disabilities,Q909,"Down syndrome, unspecified",715,31.724703270721005,35.83475848120355,23.064969964590915,1.5536442725144093,Mental/behavioural,Congenital,Neurodevelopmental disorders,Chromosomal abnormalities,1,31.724703270721005
Respiratory failure; insufficiency; arrest | Unacceptable PDX,J9621,Acute and chronic respiratory failure with hypoxia,Z9981,Dependence on supplemental oxygen,78260,13.876690257832468,36.01837407836696,23.007648919507577,1.5654956403575828,Respiratory,Factors/status,Respiratory failure; insufficiency; arrest,Unacceptable PDX,33,40.39940777425284
Peritonitis and intra-abdominal abscess | Skin and subcutaneous tissue infections,K651,Peritoneal abscess,L02211,Cutaneous abscess of abdominal wall,594,26.25576352853966,28.95701173784425,22.875332244227867,1.2658619087445593,Digestive,Skin,Peritonitis and intra-abdominal abscess,Skin and subcutaneous tissue infections,2,93.78031567773468
Other specified and unspecified diseases of bladder and urethra | Urinary incontinence,N319,"Neuromuscular dysfunction of bladder, unspecified",N39498,Other specified urinary incontinence,802,24.808678155001783,29.56260771900977,22.701508533326155,1.3022309806245438,Genitourinary,Genitourinary,Other specified and unspecified diseases of bladder and urethra,Urinary incontinence,1,24.808678155001783
Drug induced or toxic related condition | Heart failure,I427,Cardiomyopathy due to drug and external agent,I5023,Acute on chronic systolic (congestive) heart failure,1302,16.94230967493145,24.54765085883764,22.577839183484887,1.0872453585723838,Circulatory,Circulatory,Drug induced or toxic related condition,Heart failure,2,16.94230967493145
Coma; stupor; and brain damage | Epilepsy; convulsions,G40901,"Epilepsy, unsp, not intractable, with status epilepticus",G931,"Anoxic brain damage, not elsewhere classified",759,24.831324475735435,27.92526758015937,22.419241630925903,1.2455937644937225,Nervous,Nervous,Epilepsy; convulsions,Coma; stupor; and brain damage,1,24.831324475735435
Circulatory signs and symptoms | Respiratory signs and symptoms,R000,"Tachycardia, unspecified",R0682,"Tachypnea, not elsewhere classified",1873,15.951441839146892,23.98508543302809,22.378569087738843,1.0717881621023506,Symptoms/signs,Symptoms/signs,Circulatory signs and symptoms,Respiratory signs and symptoms,2,15.95321335994898
Conduction disorders | Postprocedural or postoperative circulatory system complication,I442,"Atrioventricular block, complete",I97190,Oth postproc cardiac functn disturb fol cardiac surgery,507,29.82719091491329,34.10766770222724,22.280112295122283,1.5308570823359058,Circulatory,Circulatory,Conduction disorders,Postprocedural or postoperative circulatory system complication,1,29.82719091491329
Conditions due to neoplasm or the treatment of neoplasm | Other nervous system disorders (neither hereditary nor degenerative),G893,Neoplasm related pain (acute) (chronic),G9529,Other cord compression,641,25.938319537531985,30.855839434104965,22.093525362009977,1.396600991852657,Nervous,Nervous,Conditions due to neoplasm or the treatment of neoplasm,Other nervous system disorders (neither hereditary nor degenerative),1,25.938319537531985
Personality disorders | Trauma- and stressor-related disorders,F4310,"Post-traumatic stress disorder, unspecified",F603,Borderline personality disorder,8166,23.491390117342387,37.68619153832217,21.83586152671101,1.7258852595406884,Mental/behavioural,Mental/behavioural,Trauma- and stressor-related disorders,Personality disorders,3,33.46121727786112
Abdominal pain and other digestive/abdomen signs and symptoms | Hepatic failure,K7290,"Hepatic failure, unspecified without coma",R188,Other ascites,8485,21.19617202014916,30.41029688880048,21.741390869261608,1.3987282171443378,Digestive,Symptoms/signs,Hepatic failure,Abdominal pain and other digestive/abdomen signs and symptoms,4,26.97894656568461
Personality disorders | Suicidal ideation/attempt/intentional self-harm,F603,Borderline personality disorder,R45851,Suicidal ideations,10630,19.10178531940079,35.18394048352231,21.56456995412288,1.6315623524314975,Mental/behavioural,Symptoms/signs,Personality disorders,Suicidal ideation/attempt/intentional self-harm,1,19.10178531940079
Other nervous system disorders (neither hereditary nor degenerative) | Pituitary disorders,E232,Diabetes insipidus,G936,Cerebral edema,555,18.8359804957276,21.608094740748324,21.5582054171794,1.002314168670513,Endocrine/metabolic,Nervous,Pituitary disorders,Other nervous system disorders (neither hereditary nor degenerative),1,18.8359804957276
Noninfectious hepatitis | Peritonitis and intra-abdominal abscess,K652,Spontaneous bacterial peritonitis,K7581,Nonalcoholic steatohepatitis (NASH),696,26.545156237509,30.01308373164523,21.49652501653857,1.3961830439363745,Digestive,Digestive,Peritonitis and intra-abdominal abscess,Noninfectious hepatitis,1,26.545156237509
Diseases of white blood cells | Myelodysplastic syndrome (MDS),D469,"Myelodysplastic syndrome, unspecified",D709,"Neutropenia, unspecified",876,17.714348608168397,19.46104452352334,21.45399369712206,0.9071059122262136,Neoplasm,Blood/immune,Myelodysplastic syndrome (MDS),Diseases of white blood cells,1,17.714348608168397
Pancreatic disorders (excluding diabetes) | Unacceptable PDX,K861,Other chronic pancreatitis,Z90411,Acquired partial absence of pancreas,519,23.29559571380201,26.33044376088816,21.395190107357045,1.2306711755664212,Digestive,Factors/status,Pancreatic disorders (excluding diabetes),Unacceptable PDX,1,23.29559571380201
Aplastic anemia | Leukemia - acute lymphoblastic leukemia (ALL),C9100,Acute lymphoblastic leukemia not having achieved remission,D61818,Other pancytopenia,957,15.718979815138605,18.687365116488856,21.36824404426812,0.8745391094268044,Neoplasm,Blood/immune,Leukemia - acute lymphoblastic leukemia (ALL),Aplastic anemia,1,15.718979815138605
Acute and unspecified renal failure | Drug induced or toxic related condition,N141,Nephropathy induced by oth drug/meds/biol subst,N170,Acute kidney failure with tubular necrosis,2374,20.936283298450387,30.16196143810883,21.36805985779037,1.4115442224911388,Genitourinary,Genitourinary,Drug induced or toxic related condition,Acute and unspecified renal failure,1,20.936283298450387
Biliary tract disease | Pancreatic disorders (excluding diabetes),K8020,Calculus of gallbladder w/o cholecystitis w/o obstruction,K8510,Biliary acute pancreatitis without necrosis or infection,2280,20.37956739953803,24.574226287944125,21.277459946801667,1.1549417246882427,Digestive,Digestive,Biliary tract disease,Pancreatic disorders (excluding diabetes),19,93.45099211551369
"Internal organ injury, initial encounter | Open wounds of head and neck, initial encounter",S0101XA,"Laceration without foreign body of scalp, initial encounter",S270XXA,"Traumatic pneumothorax, initial encounter",706,26.82919181853276,29.79069531903373,21.22863139854484,1.4033262323767042,Injury,Injury,"Open wounds of head and neck, initial encounter","Internal organ injury, initial encounter",2,27.54649731484379
"Complication of genitourinary device, implant or graft, initial encounter | Urinary tract infections",N390,"Urinary tract infection, site not specified",T83511A,"I/I react d/t indwelling urethral catheter, init",16599,10.38833354619181,30.248722442358464,21.111067407958963,1.4328371871407397,Genitourinary,Injury/poisoning,Urinary tract infections,"Complication of genitourinary device, implant or graft, initial encounter",6,19.376778689108296
Acute posthemorrhagic anemia | Diverticulosis and diverticulitis,D62,Acute posthemorrhagic anemia,K5731,Dvrtclos of lg int w/o perforation or abscess w bleeding,10062,10.967218690222063,29.372719958828352,21.07627703083773,1.393638919997668,Blood/immune,Digestive,Acute posthemorrhagic anemia,Diverticulosis and diverticulitis,2,10.967218690222063
Other specified diseases of veins and lymphatics | Postthrombotic syndrome and venous insufficiency/hypertension,I872,Venous insufficiency (chronic) (peripheral),I890,"Lymphedema, not elsewhere classified",5710,22.527930697564184,29.99032662475698,21.02316205473156,1.426537385131712,Circulatory,Circulatory,Postthrombotic syndrome and venous insufficiency/hypertension,Other specified diseases of veins and lymphatics,1,22.527930697564184
"Muscle disorders | Poisoning by drugs, initial encounter",M6282,Rhabdomyolysis,T43621A,"Poisoning by amphetamines, accidental (unintentional), init",892,31.47065708946601,40.534045880782976,20.990086046663603,1.9311043218532165,Musculoskeletal,Injury/poisoning,Muscle disorders,"Poisoning by drugs, initial encounter",2,31.47065708946601
Coagulation and hemorrhagic disorders | Respiratory signs and symptoms,D6832,Hemorrhagic disord d/t extrinsic circulating anticoagulants,R040,Epistaxis,1164,24.361358097266663,27.677243528763828,20.957398938161543,1.3206430631220198,Blood/immune,Symptoms/signs,Coagulation and hemorrhagic disorders,Respiratory signs and symptoms,3,24.361358097266663
Hepatic failure | Unacceptable PDX,K7200,Acute and subacute hepatic failure without coma,R6521,Severe sepsis with septic shock,10838,17.49557529609759,26.96390239713659,20.95111220154953,1.2869914560021476,Digestive,Symptoms/signs,Hepatic failure,Unacceptable PDX,4,33.6286360322862
Other specified status | Unacceptable PDX,Z794,Long term (current) use of insulin,Z9641,Presence of insulin pump (external) (internal),10745,8.31598660693708,22.07077602805371,20.89843626728014,1.056097008684284,Factors/status,Factors/status,Other specified status,Unacceptable PDX,8,96.04628858676816
Other nervous system disorders (neither hereditary nor degenerative) | Paralysis (other than cerebral palsy),G8194,"Hemiplegia, unspecified affecting left nondominant side",G936,Cerebral edema,5482,20.69236744043388,26.833382473511403,20.86693642886324,1.2859282226208997,Nervous,Nervous,Paralysis (other than cerebral palsy),Other nervous system disorders (neither hereditary nor degenerative),7,20.69236744043388
Other specified status | Pressure ulcer of skin,L89154,"Pressure ulcer of sacral region, stage 4",Z9911,Dependence on respirator [ventilator] status,1064,21.287455141723097,23.80299624141691,20.82714332241509,1.1428833937009055,Skin,Factors/status,Pressure ulcer of skin,Other specified status,1,21.287455141723097
Gangrene | Osteomyelitis,I96,"Gangrene, not elsewhere classified",M869,"Osteomyelitis, unspecified",1901,25.73289462730681,30.43340406278276,20.824764712581644,1.4614044616021946,Circulatory,Musculoskeletal,Gangrene,Osteomyelitis,4,36.78391383476823
Diseases of mouth; excluding dental | HIV infection,B20,Human immunodeficiency virus [HIV] disease,B370,Candidal stomatitis,1989,17.901791875366495,20.68587343139712,20.78736263147552,0.9951177452437028,Infectious,Infectious,HIV infection,Diseases of mouth; excluding dental,1,17.901791875366495
Nervous system signs and symptoms | Other nervous system disorders (neither hereditary nor degenerative),G936,Cerebral edema,R4701,Aphasia,7515,19.220962433925127,25.875623664143703,20.694127753495625,1.250384842133432,Nervous,Symptoms/signs,Other nervous system disorders (neither hereditary nor degenerative),Nervous system signs and symptoms,14,32.55266899508002
